     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100073.000     -1.058      0.661
     1.000      0.000      1.000      0.000      0.000      0.000      1.000      0.000      1.000      0.000      0.000      1.000      1.000     -1.000      1.000 100074.000      0.576      0.403
     0.000      0.000      0.000      1.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      1.000      1.000     -1.000      1.000 100075.000      0.556      0.399
     1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000     -1.000      1.000 100076.000     -0.830      0.683
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      1.000      1.000      0.000      1.000      2.000     -1.000     -1.000 100077.000      0.506      0.406
     0.000      1.000      0.000      1.000      1.000      1.000      1.000      1.000      0.000      1.000      1.000      1.000      3.000     -1.000     -1.000 100078.000      1.932      0.460
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -2.000     -1.000     -1.000 100079.000     -1.876      0.742
     0.000      1.000      0.000      0.000      0.000      0.000      0.000      1.000      1.000      1.000      0.000      0.000      0.000     -1.000     -1.000 100080.000      0.227      0.405
     1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100081.000     -1.010      0.678
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      1.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100082.000     -0.574      0.550
     0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100083.000     -0.206      0.497
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100084.000     -1.274      0.691
     0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000     -1.000     -1.000 100085.000     -0.676      0.614
     1.000      0.000      0.000      1.000      0.000      1.000      1.000      1.000      1.000      1.000      0.000      1.000      3.000     -1.000     -1.000 100086.000      1.349      0.381
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100087.000     -1.079      0.700
     0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000     -1.000      1.000 100088.000     -0.420      0.561
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100089.000     -1.062      0.645
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000     -2.000     -1.000      1.000 100090.000     -1.245      0.661
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100091.000     -1.766      0.892
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000      1.000 100092.000     -1.611      0.755
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     -2.000     -1.000     -1.000 100093.000     -1.494      0.698
     1.000      1.000      0.000      1.000      1.000      0.000      1.000      1.000      0.000      0.000      1.000      0.000      2.000     -1.000     -1.000 100094.000      1.065      0.366
     1.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      1.000     -1.000     -1.000 100095.000     -0.579      0.573
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000      1.000 100096.000     -1.621      0.774
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100097.000     -1.659      0.760
     0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000     -1.000     -1.000 100098.000     -0.662      0.632
     1.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      2.000     -1.000     -1.000 100099.000     -0.142      0.478
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      1.000      1.000      0.000      0.000      0.000     -1.000     -1.000 100100.000     -0.052      0.483
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000     -1.000     -1.000 100101.000     -1.312      0.753
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100102.000     -1.637      0.747
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000      1.000 100103.000     -1.399      0.768
     1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100104.000     -1.036      0.678
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100105.000     -1.642      0.724
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      1.000      0.000      1.000      1.000     -1.000     -1.000 100106.000      0.230      0.448
     1.000      0.000      0.000      1.000      0.000      0.000      1.000      1.000      1.000      0.000      1.000      1.000      2.000     -1.000      1.000 100107.000      1.228      0.381
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100108.000     -1.450      0.748
     1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100109.000     -1.219      0.683
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      1.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100110.000     -0.735      0.570
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      1.000      1.000      0.000      0.000      1.000      0.000     -1.000     -1.000 100111.000      0.226      0.431
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -2.000     -1.000      1.000 100112.000     -1.870      0.700
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000      1.000 100113.000     -1.638      0.742
     1.000      1.000      0.000      1.000      1.000      1.000      0.000      1.000      0.000      1.000      1.000      1.000      1.000     -1.000     -1.000 100114.000      1.741      0.416
     1.000      1.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      1.000      0.000      1.000     -1.000     -1.000     -1.000 100115.000      0.512      0.399
     1.000      0.000      1.000      0.000      0.000      0.000      1.000      1.000      1.000      0.000      1.000      0.000      1.000     -1.000      1.000 100116.000      0.725      0.388
     1.000      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      1.000      0.000      0.000     -1.000     -1.000 100117.000      0.150      0.433
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000      1.000 100118.000     -1.213      0.664
     0.000      0.000      0.000      1.000      0.000      1.000      0.000      1.000      0.000      0.000      0.000      0.000      1.000     -1.000     -1.000 100119.000      0.276      0.406
     0.000      0.000      1.000      1.000      0.000      1.000      1.000      1.000      1.000      1.000      0.000      0.000      3.000     -1.000      1.000 100120.000      1.240      0.388
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100121.000     -1.254      0.637
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100122.000     -1.065      0.668
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100123.000     -1.669      0.707
     1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100124.000     -1.069      0.664
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000      1.000 100125.000     -1.615      0.738
     0.000      1.000      0.000      1.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100126.000      0.068      0.431
     0.000      0.000      0.000      1.000      0.000      1.000      0.000      1.000      1.000      0.000      1.000      1.000      2.000     -1.000      1.000 100127.000      1.295      0.394
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      1.000      0.000     -1.000     -1.000     -1.000 100128.000     -0.413      0.540
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000     -1.000     -1.000 100129.000     -1.299      0.704
     1.000      0.000      0.000      1.000      1.000      1.000      1.000      0.000      0.000      0.000      1.000      0.000      0.000     -1.000      1.000 100130.000      0.982      0.375
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      1.000      0.000      0.000      0.000      2.000     -1.000      1.000 100131.000     -0.168      0.513
     0.000      1.000      0.000      1.000      1.000      0.000      1.000      1.000      1.000      1.000      1.000      1.000      2.000     -1.000     -1.000 100132.000      1.704      0.429
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      1.000      0.000      0.000      1.000     -1.000      1.000 100133.000     -0.302      0.522
     0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100134.000     -0.792      0.581
     1.000      0.000      1.000      1.000      0.000      0.000      1.000      1.000      0.000      0.000      1.000      0.000      2.000     -1.000      1.000 100135.000      0.892      0.388
     0.000      1.000      0.000      1.000      0.000      1.000      1.000      1.000      0.000      0.000      1.000      0.000      0.000     -1.000     -1.000 100136.000      0.815      0.362
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100137.000     -0.909      0.633
     0.000      0.000      1.000      1.000      0.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      3.000     -1.000      1.000 100138.000      1.958      0.450
     1.000      1.000      0.000      1.000      1.000      1.000      1.000      1.000      0.000      1.000      1.000      0.000      2.000     -1.000     -1.000 100139.000      1.579      0.411
     1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100140.000     -1.020      0.670
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      2.000     -1.000      1.000 100141.000     -1.172      0.778
     1.000      0.000      0.000      1.000      0.000      0.000      1.000      0.000      1.000      0.000      1.000      0.000      3.000     -1.000     -1.000 100142.000      0.657      0.377
     0.000      1.000      0.000      1.000      1.000      1.000      0.000      1.000      1.000      1.000      1.000      1.000      3.000     -1.000     -1.000 100143.000      2.033      0.504
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      1.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100144.000     -0.599      0.549
     0.000      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      1.000     -1.000     -1.000     -1.000 100145.000     -0.086      0.496
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      1.000      0.000      1.000      0.000      0.000     -1.000      1.000 100146.000      0.034      0.498
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      2.000     -1.000     -1.000 100147.000     -0.828      0.611
     1.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      1.000      0.000      1.000     -1.000      1.000 100148.000      0.055      0.499
     1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100149.000     -1.201      0.667
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      2.000     -1.000     -1.000 100150.000     -0.848      0.664
     0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000     -1.000     -1.000 100151.000     -0.485      0.579
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -2.000     -1.000     -1.000 100152.000     -1.906      0.714
     0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -2.000     -1.000      1.000 100153.000     -1.268      0.645
     0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      2.000     -1.000      1.000 100154.000     -0.313      0.552
     1.000      1.000      1.000      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000     -1.000      1.000 100155.000      0.554      0.400
     1.000      1.000      0.000      1.000      0.000      1.000      0.000      1.000      0.000      0.000      1.000      1.000      3.000     -1.000      1.000 100156.000      1.501      0.396
     0.000      1.000      0.000      1.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      2.000     -1.000      1.000 100157.000      0.254      0.454
     1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      2.000     -1.000     -1.000 100158.000     -0.146      0.488
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      1.000     -1.000      1.000 100159.000     -0.692      0.623
     1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100160.000     -1.007      0.638
     0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100161.000     -0.969      0.612
     1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100162.000     -1.192      0.711
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000      1.000 100163.000     -1.412      0.753
     1.000      0.000      1.000      0.000      0.000      0.000      1.000      1.000      1.000      1.000      0.000      0.000      2.000     -1.000      1.000 100164.000      0.719      0.396
     1.000      1.000      1.000      1.000      0.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      3.000     -1.000      1.000 100165.000      2.458      0.505
     1.000      1.000      0.000      1.000      1.000      1.000      1.000      1.000      1.000      0.000      1.000      1.000      4.000     -1.000     -1.000 100166.000      2.166      0.534
     1.000      1.000      1.000      1.000      1.000      1.000      0.000      0.000      0.000      1.000      0.000      0.000      1.000     -1.000     -1.000 100167.000      1.114      0.363
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -2.000     -1.000     -1.000 100168.000     -1.869      0.682
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100169.000     -1.655      0.723
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100170.000     -1.427      0.722
     1.000      1.000      0.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      4.000     -1.000     -1.000 100171.000      2.708      0.639
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100172.000     -1.069      0.625
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000      1.000 100173.000     -1.603      0.743
     0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      2.000     -1.000     -1.000 100174.000     -0.370      0.522
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100175.000     -1.049      0.643
     0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      1.000      0.000      0.000     -1.000      1.000 100176.000      0.222      0.428
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000     -1.000     -1.000 100177.000     -1.303      0.713
     0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      2.000     -1.000      1.000 100178.000     -0.104      0.516
     1.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100179.000     -0.742      0.611
     1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100180.000     -1.227      0.667
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000      1.000 100181.000     -1.592      0.739
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100182.000     -1.646      0.735
