          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100022.000         -1.468          0.763
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100023.000         -0.735          0.572
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000         -1.000         -1.000     100024.000         -0.169          0.494
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000         -1.000         -1.000     100025.000         -0.541          0.583
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000         -1.000          1.000     100026.000         -0.844          0.643
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.000          0.000          0.000          1.000         -1.000         -1.000     100027.000         -0.052          0.468
          1.000          0.000          0.000          1.000          0.000          0.000          1.000          1.000          0.000          1.000          1.000          1.000          3.000         -1.000          1.000     100028.000          1.320          0.388
          1.000          1.000          0.000          1.000          0.000          0.000          1.000          1.000          0.000          1.000          1.000          0.000          1.000         -1.000         -1.000     100029.000          0.940          0.364
          1.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100030.000         -0.741          0.618
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000          1.000     100031.000         -1.427          0.765
          1.000          0.000          0.000          1.000          1.000          1.000          0.000          1.000          1.000          1.000          0.000          0.000          2.000         -1.000         -1.000     100032.000          1.156          0.368
          1.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000          1.000     100033.000         -0.679          0.628
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -2.000         -1.000         -1.000     100034.000         -1.887          0.719
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100035.000         -1.472          0.760
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000          1.000     100036.000         -1.612          0.748
          1.000          1.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          1.000          0.000          0.000          1.000         -1.000         -1.000     100037.000          0.368          0.409
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -2.000         -1.000          1.000     100038.000         -1.866          0.729
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000         -1.000         -1.000          1.000     100039.000         -0.726          0.616
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000         -1.000         -1.000     100040.000         -0.769          0.620
          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.000          0.000          0.000          0.000          1.000          1.000         -1.000         -1.000     100041.000          0.430          0.400
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          1.000          0.000          2.000         -1.000          1.000     100042.000          0.299          0.449
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000          1.000     100043.000         -1.422          0.760
          1.000          1.000          0.000          1.000          0.000          1.000          1.000          1.000          1.000          1.000          1.000          1.000          3.000         -1.000          1.000     100044.000          2.176          0.476
          0.000          1.000          1.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          3.000         -1.000          1.000     100045.000          0.120          0.490
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000          1.000     100046.000         -1.428          0.752
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100047.000         -1.650          0.739
          0.000          0.000          0.000          1.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          1.000         -1.000         -1.000     100048.000         -0.255          0.532
          1.000          1.000          0.000          1.000          1.000          0.000          0.000          1.000          1.000          1.000          1.000          1.000          1.000         -1.000         -1.000     100049.000          1.616          0.415
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100050.000         -1.446          0.737
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100051.000         -1.645          0.739
          1.000          1.000          0.000          1.000          0.000          0.000          1.000          1.000          0.000          1.000          1.000          1.000          1.000         -1.000          1.000     100052.000          1.401          0.392
          1.000          0.000          1.000          0.000          0.000          1.000          1.000          1.000          1.000          1.000          1.000          1.000          2.000         -1.000          1.000     100053.000          1.664          0.407
          0.000          0.000          1.000          0.000          0.000          1.000          1.000          1.000          1.000          1.000          1.000          0.000          2.000         -1.000          1.000     100054.000          1.187          0.381
          0.000          0.000          1.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000         -1.000         -1.000          1.000     100055.000         -0.190          0.500
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -2.000         -1.000          1.000     100056.000         -1.861          0.735
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100057.000         -1.643          0.743
          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100058.000         -0.708          0.571
          0.000          1.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          1.000          0.000          0.000         -1.000         -1.000     100059.000          0.212          0.426
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100060.000         -1.640          0.726
          1.000          0.000          1.000          1.000          0.000          1.000          1.000          1.000          1.000          1.000          1.000          1.000          2.000         -1.000          1.000     100061.000          2.027          0.445
          0.000          0.000          0.000          0.000          1.000          1.000          1.000          0.000          1.000          1.000          0.000          0.000          0.000         -1.000         -1.000     100062.000          0.567          0.384
          1.000          1.000          0.000          1.000          1.000          0.000          1.000          0.000          1.000          1.000          1.000          1.000          2.000         -1.000         -1.000     100063.000          1.635          0.417
          0.000          0.000          1.000          1.000          0.000          0.000          1.000          0.000          1.000          0.000          0.000          0.000          2.000         -1.000          1.000     100064.000          0.455          0.413
          1.000          0.000          0.000          0.000          1.000          0.000          1.000          0.000          0.000          0.000          1.000          0.000          2.000         -1.000         -1.000     100065.000          0.407          0.406
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          1.000         -1.000         -1.000     100066.000         -0.954          0.675
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000         -1.000         -1.000     100067.000         -1.337          0.745
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000         -1.000         -1.000     100068.000         -1.318          0.728
          0.000          1.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          1.000          0.000          1.000         -1.000         -1.000     100069.000          0.082          0.441
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100070.000         -1.645          0.728
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000          1.000     100071.000         -1.423          0.756
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100072.000         -1.453          0.745
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100073.000         -1.078          0.666
          1.000          0.000          1.000          0.000          0.000          0.000          1.000          0.000          1.000          0.000          0.000          1.000          1.000         -1.000          1.000     100074.000          0.573          0.403
          0.000          0.000          0.000          1.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000         -1.000          1.000     100075.000          0.549          0.412
          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000         -1.000          1.000     100076.000         -0.842          0.669
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          1.000          0.000          1.000          2.000         -1.000         -1.000     100077.000          0.499          0.402
          0.000          1.000          0.000          1.000          1.000          1.000          1.000          1.000          0.000          1.000          1.000          1.000          3.000         -1.000         -1.000     100078.000          1.938          0.477
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -2.000         -1.000         -1.000     100079.000         -1.879          0.719
          0.000          1.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          1.000          0.000          0.000          0.000         -1.000         -1.000     100080.000          0.225          0.422
          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100081.000         -1.020          0.649
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100082.000         -0.586          0.566
          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100083.000         -0.220          0.491
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100084.000         -1.258          0.694
          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000         -1.000         -1.000     100085.000         -0.678          0.615
          1.000          0.000          0.000          1.000          0.000          1.000          1.000          1.000          1.000          1.000          0.000          1.000          3.000         -1.000         -1.000     100086.000          1.350          0.385
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100087.000         -1.086          0.668
          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000         -1.000          1.000     100088.000         -0.411          0.581
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100089.000         -1.093          0.681
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000         -2.000         -1.000          1.000     100090.000         -1.242          0.653
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100091.000         -1.640          0.747
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000          1.000     100092.000         -1.616          0.745
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000         -2.000         -1.000         -1.000     100093.000         -1.504          0.682
          1.000          1.000          0.000          1.000          1.000          0.000          1.000          1.000          0.000          0.000          1.000          0.000          2.000         -1.000         -1.000     100094.000          1.066          0.368
          1.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          1.000         -1.000         -1.000     100095.000         -0.601          0.583
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000          1.000     100096.000         -1.614          0.752
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100097.000         -1.649          0.743
          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000         -1.000         -1.000     100098.000         -0.690          0.630
          1.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          2.000         -1.000         -1.000     100099.000         -0.149          0.512
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          1.000          0.000          0.000          0.000         -1.000         -1.000     100100.000         -0.058          0.480
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000         -1.000         -1.000     100101.000         -1.311          0.726
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100102.000         -1.644          0.726
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000          1.000     100103.000         -1.434          0.780
          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100104.000         -1.027          0.657
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100105.000         -1.645          0.731
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          1.000          1.000         -1.000         -1.000     100106.000          0.241          0.429
          1.000          0.000          0.000          1.000          0.000          0.000          1.000          1.000          1.000          0.000          1.000          1.000          2.000         -1.000          1.000     100107.000          1.229          0.384
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100108.000         -1.452          0.745
          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100109.000         -1.216          0.663
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100110.000         -0.749          0.601
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000          0.000         -1.000         -1.000     100111.000          0.230          0.414
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -2.000         -1.000          1.000     100112.000         -1.861          0.726
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000          1.000     100113.000         -1.611          0.735
          1.000          1.000          0.000          1.000          1.000          1.000          0.000          1.000          0.000          1.000          1.000          1.000          1.000         -1.000         -1.000     100114.000          1.746          0.432
          1.000          1.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000         -1.000         -1.000         -1.000     100115.000          0.523          0.378
          1.000          0.000          1.000          0.000          0.000          0.000          1.000          1.000          1.000          0.000          1.000          0.000          1.000         -1.000          1.000     100116.000          0.725          0.389
          1.000          1.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          1.000          0.000          0.000         -1.000         -1.000     100117.000          0.157          0.430
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000          1.000     100118.000         -1.225          0.701
          0.000          0.000          0.000          1.000          0.000          1.000          0.000          1.000          0.000          0.000          0.000          0.000          1.000         -1.000         -1.000     100119.000          0.270          0.415
          0.000          0.000          1.000          1.000          0.000          1.000          1.000          1.000          1.000          1.000          0.000          0.000          3.000         -1.000          1.000     100120.000          1.241          0.388
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100121.000         -1.263          0.668
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100122.000         -1.079          0.675
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100123.000         -1.640          0.728
          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100124.000         -1.029          0.650
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000          1.000     100125.000         -1.615          0.749
          0.000          1.000          0.000          1.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100126.000          0.053          0.474
          0.000          0.000          0.000          1.000          0.000          1.000          0.000          1.000          1.000          0.000          1.000          1.000          2.000         -1.000          1.000     100127.000          1.289          0.385
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          1.000          0.000         -1.000         -1.000         -1.000     100128.000         -0.404          0.535
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000         -1.000         -1.000     100129.000         -1.337          0.746
          1.000          0.000          0.000          1.000          1.000          1.000          1.000          0.000          0.000          0.000          1.000          0.000          0.000         -1.000          1.000     100130.000          0.974          0.374
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          2.000         -1.000          1.000     100131.000         -0.168          0.528
          0.000          1.000          0.000          1.000          1.000          0.000          1.000          1.000          1.000          1.000          1.000          1.000          2.000         -1.000         -1.000     100132.000          1.700          0.437
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          1.000          0.000          0.000          1.000         -1.000          1.000     100133.000         -0.316          0.555
          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100134.000         -0.803          0.608
          1.000          0.000          1.000          1.000          0.000          0.000          1.000          1.000          0.000          0.000          1.000          0.000          2.000         -1.000          1.000     100135.000          0.894          0.387
          0.000          1.000          0.000          1.000          0.000          1.000          1.000          1.000          0.000          0.000          1.000          0.000          0.000         -1.000         -1.000     100136.000          0.813          0.365
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100137.000         -0.905          0.632
          0.000          0.000          1.000          1.000          0.000          1.000          1.000          1.000          1.000          1.000          1.000          1.000          3.000         -1.000          1.000     100138.000          1.948          0.442
          1.000          1.000          0.000          1.000          1.000          1.000          1.000          1.000          0.000          1.000          1.000          0.000          2.000         -1.000         -1.000     100139.000          1.589          0.407
          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100140.000         -1.032          0.640
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          2.000         -1.000          1.000     100141.000         -1.206          0.775
          1.000          0.000          0.000          1.000          0.000          0.000          1.000          0.000          1.000          0.000          1.000          0.000          3.000         -1.000         -1.000     100142.000          0.653          0.383
          0.000          1.000          0.000          1.000          1.000          1.000          0.000          1.000          1.000          1.000          1.000          1.000          3.000         -1.000         -1.000     100143.000          2.058          0.499
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100144.000         -0.616          0.571
          0.000          1.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          1.000         -1.000         -1.000         -1.000     100145.000         -0.103          0.468
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.000          1.000          0.000          0.000         -1.000          1.000     100146.000          0.033          0.489
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          2.000         -1.000         -1.000     100147.000         -0.860          0.666
          1.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          1.000          0.000          1.000         -1.000          1.000     100148.000          0.052          0.469
          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100149.000         -1.212          0.683
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          2.000         -1.000         -1.000     100150.000         -0.859          0.677
          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000         -1.000         -1.000     100151.000         -0.478          0.552
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -2.000         -1.000         -1.000     100152.000         -1.889          0.723
          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -2.000         -1.000          1.000     100153.000         -1.261          0.671
          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          2.000         -1.000          1.000     100154.000         -0.308          0.550
          1.000          1.000          1.000          1.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000         -1.000          1.000     100155.000          0.552          0.400
          1.000          1.000          0.000          1.000          0.000          1.000          0.000          1.000          0.000          0.000          1.000          1.000          3.000         -1.000          1.000     100156.000          1.504          0.401
          0.000          1.000          0.000          1.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          2.000         -1.000          1.000     100157.000          0.244          0.453
          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          2.000         -1.000         -1.000     100158.000         -0.150          0.507
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          1.000         -1.000          1.000     100159.000         -0.715          0.643
          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100160.000         -1.033          0.654
          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100161.000         -0.986          0.637
          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100162.000         -1.211          0.655
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000          1.000     100163.000         -1.429          0.751
          1.000          0.000          1.000          0.000          0.000          0.000          1.000          1.000          1.000          1.000          0.000          0.000          2.000         -1.000          1.000     100164.000          0.719          0.393
          1.000          1.000          1.000          1.000          0.000          1.000          1.000          1.000          1.000          1.000          1.000          1.000          3.000         -1.000          1.000     100165.000          2.481          0.523
          1.000          1.000          0.000          1.000          1.000          1.000          1.000          1.000          1.000          0.000          1.000          1.000          4.000         -1.000         -1.000     100166.000          2.181          0.525
          1.000          1.000          1.000          1.000          1.000          1.000          0.000          0.000          0.000          1.000          0.000          0.000          1.000         -1.000         -1.000     100167.000          1.114          0.365
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -2.000         -1.000         -1.000     100168.000         -1.880          0.716
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100169.000         -1.635          0.734
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100170.000         -1.462          0.760
          1.000          1.000          0.000          1.000          1.000          1.000          1.000          1.000          1.000          1.000          1.000          1.000          4.000         -1.000         -1.000     100171.000          2.721          0.675
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100172.000         -1.066          0.660
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000          1.000     100173.000         -1.615          0.743
          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          2.000         -1.000         -1.000     100174.000         -0.400          0.564
          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100175.000         -1.079          0.662
          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          0.000          0.000         -1.000          1.000     100176.000          0.211          0.461
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000         -1.000         -1.000     100177.000         -1.323          0.758
          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          2.000         -1.000          1.000     100178.000         -0.111          0.532
          1.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000     100179.000         -0.726          0.607
          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100180.000         -1.203          0.666
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000          1.000     100181.000         -1.619          0.742
          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -1.000         -1.000         -1.000     100182.000         -1.650          0.726
