100115	1	1	0	0	1	0	0	0	0	1	0	1	-1	-1	-1
100116	1	0	1	0	0	0	1	1	1	0	1	0	1	1	-1
100117	1	1	0	0	0	0	1	0	0	0	1	0	0	-1	-1
100118	0	0	0	0	0	0	1	0	0	0	0	0	-1	1	-1
100119	0	0	0	1	0	1	0	1	0	0	0	0	1	-1	-1
100120	0	0	1	1	0	1	1	1	1	1	0	0	3	1	-1
100121	0	0	0	0	0	0	1	0	0	0	0	0	-1	-1	-1
100122	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	-1
100123	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
100124	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
100125	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	-1
100126	0	1	0	1	0	0	0	1	0	0	0	0	0	-1	-1
100127	0	0	0	1	0	1	0	1	1	0	1	1	2	1	-1
100128	0	0	0	0	0	0	0	1	0	0	1	0	-1	-1	-1
100129	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	-1
100130	1	0	0	1	1	1	1	0	0	0	1	0	0	1	-1
100131	0	0	0	0	0	0	0	1	1	0	0	0	2	1	-1
100132	0	1	0	1	1	0	1	1	1	1	1	1	2	-1	-1
100133	0	0	0	0	0	0	1	0	0	1	0	0	1	1	-1
100134	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	-1
100135	1	0	1	1	0	0	1	1	0	0	1	0	2	1	-1
100136	0	1	0	1	0	1	1	1	0	0	1	0	0	-1	-1
100137	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	-1
100138	0	0	1	1	0	1	1	1	1	1	1	1	3	1	-1
100139	1	1	0	1	1	1	1	1	0	1	1	0	2	-1	-1
100140	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
100141	0	0	0	0	0	0	0	0	0	0	0	0	2	1	-1
100142	1	0	0	1	0	0	1	0	1	0	1	0	3	-1	-1
100143	0	1	0	1	1	1	0	1	1	1	1	1	3	-1	-1
100144	0	0	0	0	0	0	1	1	0	0	0	0	0	-1	-1
100145	0	1	0	0	0	0	1	0	0	0	0	1	-1	-1	-1
100146	0	0	0	0	0	0	1	0	1	0	1	0	0	1	-1
100147	0	0	0	0	0	0	1	0	0	0	0	0	2	-1	-1
100148	1	0	0	0	0	0	1	0	0	0	1	0	1	1	-1
100149	1	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
100150	0	0	0	0	0	0	1	0	0	0	0	0	2	-1	-1
100151	0	0	0	1	0	0	0	0	0	0	0	0	1	-1	-1
100152	0	0	0	0	0	0	0	0	0	0	0	0	-2	-1	-1
100153	0	0	1	0	0	0	0	0	0	0	0	0	-2	1	-1
100154	0	0	0	1	0	0	0	0	0	0	0	0	2	1	-1
100155	1	1	1	1	0	0	0	0	1	0	0	0	0	1	-1
100156	1	1	0	1	0	1	0	1	0	0	1	1	3	1	-1
100157	0	1	0	1	0	0	1	0	0	0	0	0	2	1	-1
100158	1	0	0	0	0	0	0	0	0	0	1	0	2	-1	-1
100159	0	0	0	0	0	0	0	1	0	0	0	0	1	1	-1
100160	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
100161	0	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
100162	1	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
100163	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1
100164	1	0	1	0	0	0	1	1	1	1	0	0	2	1	-1
100165	1	1	1	1	0	1	1	1	1	1	1	1	3	1	-1
100166	1	1	0	1	1	1	1	1	1	0	1	1	4	-1	-1
100167	1	1	1	1	1	1	0	0	0	1	0	0	1	-1	-1
100168	0	0	0	0	0	0	0	0	0	0	0	0	-2	-1	-1
100169	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
100170	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
100171	1	1	0	1	1	1	1	1	1	1	1	1	4	-1	-1
100172	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	-1
100173	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	-1
100174	0	0	0	0	1	0	0	0	0	0	0	0	2	-1	-1
100175	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	-1
100176	0	1	0	0	0	0	0	0	0	1	1	0	0	1	-1
100177	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	-1
100178	0	1	0	0	0	0	0	0	1	0	0	0	2	1	-1
100179	1	0	0	0	0	0	1	0	0	0	0	0	0	-1	-1
100180	1	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
100181	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	-1
100182	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
100183	0	1	0	0	0	0	1	0	0	0	0	0	-2	-1	-1
100184	0	0	0	0	0	0	1	0	0	0	0	0	1	-1	-1
100185	1	0	1	1	1	1	1	1	1	1	1	1	2	1	-1
100186	1	0	1	0	0	0	0	0	0	0	0	0	-1	-1	-1
100187	0	1	0	0	0	0	1	0	0	0	0	0	1	-1	-1
100188	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
100189	0	0	0	0	0	0	0	0	0	0	0	0	2	-1	-1
100190	0	0	0	0	0	0	1	1	0	0	0	0	2	-1	-1
100191	1	0	0	0	0	0	1	0	0	0	0	0	1	-1	-1
100192	0	1	0	1	1	1	1	1	0	1	0	1	3	-1	-1
100193	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
100194	1	1	0	0	0	1	1	0	1	1	1	1	0	-1	-1
100195	0	0	0	1	0	0	1	0	0	0	0	0	1	-1	-1
100196	1	0	0	0	0	0	0	0	0	0	0	0	1	-1	-1
100197	0	0	0	1	0	1	0	0	0	0	0	0	2	1	-1
100198	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
100199	1	1	0	1	1	0	0	1	0	0	0	0	1	-1	-1
100200	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
100201	0	0	0	0	0	0	0	0	0	1	0	0	-1	-1	-1
100202	1	0	0	0	0	0	0	1	0	0	0	0	0	1	-1
100203	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
100204	0	1	0	1	0	0	0	0	1	1	0	0	0	-1	-1
100205	1	0	1	1	0	1	1	1	1	1	1	0	3	1	-1
100206	0	0	0	0	0	0	1	1	1	1	1	1	1	1	-1
100207	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
100208	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
100209	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	-1
100210	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
100211	0	0	0	0	0	0	0	0	1	0	0	0	2	-1	-1
100212	0	1	0	1	1	1	0	1	0	1	0	0	1	-1	-1
100213	0	0	0	0	0	0	0	1	0	0	0	0	-1	1	-1
100214	1	0	0	0	0	0	1	1	0	0	0	0	2	1	-1
100215	1	0	0	0	0	0	0	0	0	0	0	0	0	1	-1
100216	1	1	0	1	1	1	1	1	1	0	1	1	1	-1	-1
100217	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
100218	0	0	0	0	0	0	0	0	0	0	0	0	-3	1	-1
100219	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	-1
100220	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
100221	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	-1
100222	0	0	0	0	0	0	0	0	0	1	0	0	-2	1	-1
100223	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	-1
100224	0	0	0	0	0	0	1	0	0	0	0	0	0	1	-1
100225	1	0	0	0	0	0	0	0	0	0	0	0	-2	1	-1
100226	1	0	0	0	0	0	0	1	0	0	1	0	1	1	-1
100227	1	1	0	0	0	0	0	0	0	0	0	0	1	-1	-1
100228	0	0	0	0	0	0	0	0	0	0	0	0	-2	1	-1
100229	0	1	0	0	0	1	0	1	0	1	0	0	0	-1	-1
100230	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
100231	1	1	0	1	1	1	0	1	1	1	1	0	2	-1	-1
100232	0	0	0	0	0	0	1	0	1	0	1	1	3	1	-1
100233	0	0	0	0	0	0	1	0	0	0	0	0	1	1	-1
100234	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
100235	0	0	0	0	0	0	0	0	0	1	0	0	-2	-1	-1
100236	0	0	0	1	0	1	1	1	1	0	1	0	0	1	-1
100237	1	0	0	0	0	0	0	0	0	0	0	0	1	-1	-1
100238	1	0	0	0	0	1	1	0	0	1	0	0	0	1	-1
100239	0	1	0	0	0	0	0	0	0	0	0	0	1	-1	-1
100240	0	0	0	1	0	0	1	0	0	0	0	0	1	-1	-1
100241	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	-1
100242	1	0	1	1	1	1	0	0	1	1	0	1	1	-1	-1
100243	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	-1
100244	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
100245	1	1	0	0	0	0	1	1	1	0	0	1	0	-1	-1
100246	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
100247	1	1	0	1	0	1	1	1	1	1	1	1	1	-1	-1
100248	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1
100249	1	0	0	0	1	0	0	0	0	0	1	0	2	-1	-1
100250	0	0	0	0	0	0	0	1	0	0	0	0	1	-1	-1
100251	1	0	1	0	0	0	1	1	0	1	1	0	0	1	1
100252	1	1	1	1	0	1	1	0	1	1	1	1	1	-1	1
100253	0	0	1	0	0	0	0	0	0	0	0	0	-3	1	1
100254	0	0	1	0	0	0	1	0	0	0	0	0	-3	1	1
100255	1	0	1	1	1	0	0	0	1	0	1	0	-2	-1	1
100256	0	1	1	1	0	0	0	0	1	0	0	1	1	1	1
100257	1	0	1	0	0	0	1	0	0	1	0	1	0	1	1
100258	0	1	1	0	1	1	0	0	1	1	0	0	-1	-1	1
100259	0	0	1	0	0	0	0	0	1	0	0	0	-2	1	1
100260	1	1	1	1	1	0	1	1	1	1	1	1	-1	1	1
100261	1	0	1	0	1	1	0	1	1	1	1	1	-1	1	1
100262	0	1	0	0	0	0	0	0	0	1	0	0	-1	1	1
100263	1	0	1	0	0	0	0	1	1	0	0	0	-2	1	1
100264	1	0	1	0	0	0	0	0	1	1	1	1	-1	1	1
100265	1	0	1	0	0	0	0	0	0	0	0	0	-1	1	1
100266	1	1	0	0	1	0	0	1	1	0	0	0	-1	-1	1
100267	1	1	1	0	1	0	1	0	0	1	1	1	1	-1	1
100268	0	0	1	1	0	0	0	1	1	1	1	0	-2	1	1
100269	0	0	1	1	1	0	1	1	0	1	0	0	0	1	1
100270	0	1	1	0	0	0	1	1	0	1	0	1	-1	1	1
100271	0	0	0	0	0	0	1	1	0	0	0	0	-2	1	1
100272	0	0	0	0	0	0	0	0	0	0	0	0	-3	-1	1
100273	1	0	1	0	0	0	1	0	0	1	0	0	-1	1	1
100274	1	1	1	0	0	0	0	1	0	0	0	0	-2	1	1
100275	1	1	0	0	1	0	1	0	0	1	0	0	-2	-1	1
100276	0	1	0	0	0	0	1	0	0	0	0	0	1	-1	1
100277	0	0	0	0	0	0	0	0	0	0	0	0	-2	-1	1
100278	1	1	1	1	1	1	1	0	1	1	1	0	-1	1	1
100279	1	1	0	0	0	0	0	1	0	1	0	1	-1	-1	1
100280	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1
100281	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1
100282	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1
100283	0	1	0	0	0	0	0	0	0	0	0	0	-1	-1	1
100284	1	1	0	1	0	0	1	0	0	0	0	0	-2	1	1
100285	0	0	0	1	1	1	0	0	0	0	0	0	-1	-1	1
100286	0	0	1	0	0	0	1	0	0	0	1	1	-3	1	1
100287	1	1	0	0	0	0	0	1	1	0	0	0	-1	-1	1
100288	1	0	1	0	1	0	0	0	1	1	0	0	-2	1	1
100289	1	1	1	1	0	1	0	1	1	1	0	1	-1	1	1
100290	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
100291	1	1	1	0	1	0	0	1	0	0	1	1	-1	1	1
100292	0	0	0	0	0	0	1	0	0	0	0	0	-2	-1	1
100293	0	0	0	0	0	0	1	0	1	0	0	0	-1	1	1
100294	0	1	0	1	0	0	0	1	0	0	0	0	-1	-1	1
100295	0	0	1	0	0	0	1	1	0	0	0	0	-2	1	1
100296	1	1	1	0	0	0	0	1	1	1	0	0	-2	1	1
100297	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1
100298	0	1	1	0	0	0	0	0	1	1	0	0	-1	1	1
100299	1	1	1	1	1	0	1	0	0	0	1	0	-2	1	1
100300	0	1	0	1	1	0	0	0	1	0	1	0	0	-1	1
100301	0	0	1	0	1	0	1	0	0	0	0	0	0	-1	1
100302	0	0	1	0	0	0	0	0	0	0	0	0	-2	1	1
100303	0	1	0	0	1	0	0	0	0	0	0	0	-2	-1	1
100304	0	1	1	1	0	0	1	1	1	1	0	0	-3	-1	1
100305	1	0	1	0	0	0	0	0	0	1	0	0	-2	1	1
100306	0	0	1	1	0	0	1	0	1	0	0	0	-1	1	1
100307	0	0	1	0	0	0	0	0	0	1	1	0	-1	1	1
100308	1	0	0	0	1	0	0	1	0	0	0	0	-1	-1	1
100309	0	1	1	1	1	1	0	1	0	0	1	0	-3	1	1
100310	0	0	0	0	0	0	0	0	1	0	1	0	-2	-1	1
100311	1	1	1	1	0	0	0	0	0	0	0	0	-1	1	1
100312	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	1
100313	1	1	1	1	1	1	0	1	1	0	1	1	1	-1	1
100314	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1
100315	0	0	0	0	0	0	0	1	1	0	0	0	-4	1	1
100316	1	0	0	1	1	0	1	1	0	0	0	0	-1	-1	1
100317	1	1	0	0	1	0	1	0	0	0	0	0	-1	-1	1
100318	0	0	1	1	0	0	1	0	0	0	0	0	-2	-1	1
100319	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1
100320	1	1	1	1	1	1	1	0	1	1	1	1	0	-1	1
100321	1	0	0	0	0	0	0	0	0	0	0	0	-1	1	1
100322	1	1	1	0	0	0	1	1	0	0	0	1	-3	1	1
100323	0	0	1	0	0	0	0	0	1	0	0	0	-2	1	1
100324	1	1	1	1	1	1	0	1	0	1	1	0	2	-1	1
100325	0	1	1	0	0	1	1	0	0	1	1	1	1	1	1
100326	0	1	0	0	0	1	0	1	0	0	1	0	-2	1	1
100327	0	0	0	0	0	0	1	0	0	0	0	0	-2	1	1
100328	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1
100329	0	0	1	0	0	0	1	0	1	0	0	0	-2	1	1
100330	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1
100331	0	0	1	0	1	0	0	1	1	0	0	0	-1	1	1
100332	1	1	0	1	1	0	1	1	1	1	1	1	-1	-1	1
100333	0	1	1	1	1	1	0	1	1	1	1	1	0	-1	1
100334	0	1	0	0	1	0	1	0	1	0	0	0	-2	1	1
100335	1	1	0	0	0	0	0	0	0	1	0	0	-2	-1	1
100336	0	1	0	0	1	0	1	0	0	0	0	1	0	-1	1
100337	1	0	0	0	1	0	1	1	1	1	0	0	-1	-1	1
100338	0	1	0	0	1	1	1	0	0	0	0	0	-2	-1	1
100339	0	0	1	0	0	0	1	0	0	0	0	0	-2	1	1
100340	1	1	1	0	0	0	0	1	1	0	1	0	0	1	1
100341	0	0	1	1	1	0	1	1	0	1	1	1	-2	1	1
100342	1	1	0	0	1	0	1	0	0	0	0	0	-1	-1	1
100343	0	0	1	0	1	1	1	1	1	0	1	0	-1	1	1
100344	1	1	0	1	1	1	1	0	0	0	0	0	1	-1	1
100345	1	0	1	0	0	0	0	0	0	0	0	0	-1	1	1
100346	1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1
100347	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
100348	1	1	1	1	1	0	1	1	0	0	0	1	-1	1	1
100349	0	1	1	0	1	0	0	1	1	1	1	1	-3	-1	1
100350	0	0	1	1	0	0	1	0	1	0	1	0	-1	1	1
100351	0	1	0	0	1	0	1	0	1	0	0	1	-2	-1	1
100352	0	1	1	0	1	0	0	0	1	0	1	1	-2	1	1
100353	1	1	1	1	0	1	1	0	1	1	0	1	-2	1	1
100354	1	0	1	1	1	1	0	1	1	1	0	0	-2	1	1
100355	1	0	1	0	0	0	0	0	0	1	0	0	-2	1	1
100356	1	0	0	0	0	0	0	0	0	0	0	0	-3	1	1
100357	1	1	1	0	0	1	1	1	0	0	0	0	-2	1	1
100358	1	0	1	1	0	0	1	1	0	0	0	0	-1	1	1
100359	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1
100360	0	0	1	0	0	0	0	0	0	0	0	0	-3	1	1
100361	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1
100362	1	0	0	0	0	0	1	0	1	0	0	0	-3	1	1
100363	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1
100364	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1
100365	1	0	1	0	1	0	1	1	0	0	0	0	-1	1	1
100366	0	0	1	0	0	0	1	0	0	1	0	0	-2	1	1
100367	1	1	1	1	1	0	1	0	1	1	1	1	-1	-1	1
100368	1	1	1	0	0	0	1	1	1	0	0	0	0	1	1
100369	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1
100370	0	0	1	0	0	0	0	0	1	0	0	0	-3	1	1
100371	1	0	0	0	1	0	0	1	0	0	0	0	-3	1	1
100372	0	0	0	0	0	0	0	1	0	0	0	0	-3	-1	1
100373	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1
100374	1	1	1	1	1	1	1	1	0	1	0	1	-2	1	1
100375	1	1	1	1	1	1	0	0	1	1	1	1	-2	1	1
100376	0	0	1	0	1	0	1	1	1	0	0	0	-1	1	1
100377	1	1	1	1	0	1	1	0	0	0	0	1	0	1	1
100378	1	1	1	1	1	1	1	1	1	1	0	1	1	-1	1
100379	0	0	0	0	0	0	0	0	0	1	0	0	-1	1	1
100380	0	0	1	1	0	0	1	0	1	1	1	0	-2	1	1
100381	0	1	1	0	1	0	1	1	0	0	0	0	-2	-1	1
100382	0	1	0	0	0	0	1	0	0	0	0	0	-2	-1	1
100383	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1
100384	0	0	1	0	0	0	0	1	1	0	0	1	-2	1	1
100385	1	0	1	0	0	0	0	1	0	0	0	0	-2	1	1
100386	0	1	1	0	1	0	1	0	0	1	1	0	-3	1	1
100387	0	0	1	0	0	0	0	0	0	0	0	0	-2	1	1
100388	1	0	1	1	1	1	1	0	1	0	1	1	0	-1	1
100389	0	0	1	1	1	0	0	0	1	0	0	0	-1	1	1
100390	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1
100391	0	0	0	0	0	0	1	0	0	0	0	0	-3	1	1
100392	1	0	1	0	0	0	1	1	0	0	0	0	-2	1	1
100393	0	1	1	0	0	1	0	1	0	0	0	0	0	-1	1
100394	0	1	0	0	1	0	0	0	1	0	0	0	-2	-1	1
100395	0	0	1	1	0	0	0	0	0	0	0	0	-2	1	1
100396	0	0	0	0	0	1	0	0	0	0	0	0	-2	1	1
100397	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1
100398	1	0	0	0	0	0	0	0	1	0	0	0	-2	-1	1
100399	0	0	0	0	0	0	0	0	0	0	0	0	-4	1	1
100400	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1
100401	1	1	0	1	1	1	0	0	1	1	1	1	0	1	1
100402	1	1	1	1	1	0	1	0	1	1	1	1	0	-1	1
100403	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
100404	1	1	1	1	0	1	1	1	0	1	1	1	-1	1	1
100405	1	1	0	0	1	1	1	0	0	0	1	0	0	-1	1
